时间(s),压力(mmHg)
802.663,0.00
802.759,0.00
802.871,0.00
802.967,0.00
803.073,0.00
803.174,0.00
803.270,0.00
803.367,0.00
803.462,0.00
803.574,0.00
803.669,0.00
803.766,0.00
803.861,0.00
803.973,0.00
804.069,0.00
804.165,0.00
804.262,0.00
804.373,0.00
804.469,0.00
804.564,0.00
804.660,0.00
804.772,0.00
804.868,0.00
804.964,0.00
805.059,0.00
805.171,0.00
805.268,0.00
805.363,0.00
805.474,0.00
805.571,0.00
805.667,0.00
805.762,0.00
805.874,0.00
805.971,0.00
806.066,0.00
806.161,0.00
806.274,0.00
806.370,0.00
806.465,0.00
806.561,0.00
806.673,0.00
806.770,0.00
806.865,0.00
806.961,0.00
807.072,0.00
807.168,0.00
807.265,0.00
807.375,0.00
807.472,0.00
807.568,0.00
807.664,0.00
807.775,0.00
807.872,0.00
807.967,0.00
808.063,0.00
808.175,0.00
808.271,0.00
808.367,0.00
808.462,0.00
808.574,0.00
808.670,0.00
808.766,0.00
808.861,0.00
808.974,0.00
809.069,0.00
809.166,0.00
809.262,0.00
809.373,0.00
809.470,0.00
809.566,0.00
809.677,0.00
809.772,0.00
809.868,0.00
809.964,0.00
810.076,0.00
810.171,0.00
810.268,0.00
810.363,0.00
810.475,0.00
810.571,0.00
810.667,0.00
810.763,0.00
810.875,0.00
810.971,0.00
811.066,0.00
811.162,0.00
811.274,0.00
811.370,0.00
811.466,0.00
811.577,0.00
811.674,0.00
811.770,0.00
811.866,0.00
811.977,0.00
812.073,0.00
812.168,0.00
812.264,0.00
812.376,0.00
812.472,0.00
812.568,0.00
812.664,0.00
812.776,0.00
812.872,0.00
812.967,0.00
813.063,0.00
813.175,0.00
813.271,0.00
813.367,0.00
813.463,0.00
813.575,0.00
813.670,0.00
813.766,0.00
813.862,0.00
813.974,0.00
814.070,0.00
814.166,0.00
814.277,0.00
814.373,0.00
814.470,0.00
814.566,0.00
814.677,0.00
814.774,0.00
814.868,0.00
814.964,0.00
815.076,0.00
815.172,0.00
815.268,0.00
815.364,0.00
815.476,0.00
815.571,0.00
815.667,0.00
815.778,0.00
815.876,0.00
815.971,0.00
816.067,0.00
816.178,0.00
816.274,0.00
816.371,0.00
816.466,0.00
816.578,0.00
816.674,0.00
816.769,0.00
816.866,0.00
816.978,0.00
817.074,0.00
817.169,0.00
817.264,0.00
817.376,0.00
817.473,0.00
817.568,0.00
817.665,0.00
817.777,0.00
817.872,0.00
817.968,0.00
818.063,0.00
818.176,0.00
818.271,0.00
818.367,0.00
818.479,0.00
818.575,0.00
818.671,0.00
818.766,0.00
818.879,0.00
818.974,0.00
819.070,0.00
819.166,0.00
819.277,0.00
819.375,0.00
819.470,0.00
819.566,0.00
819.677,0.00
819.773,0.00
819.869,0.00
819.965,0.00
820.077,0.00
820.173,0.00
820.269,0.00
820.364,0.00
820.477,0.00
820.572,0.00
820.668,0.00
820.779,0.00
820.875,0.00
820.971,0.00
821.067,0.00
821.179,0.00
821.277,0.00
821.370,0.00
821.467,0.00
821.579,0.00
821.674,0.00
821.770,0.00
821.866,0.00
821.978,0.00
822.073,0.00
822.169,0.00
822.265,0.00
822.378,0.00
822.473,0.00
822.569,0.00
822.665,0.00
822.776,0.00
822.873,0.00
822.968,0.00
823.064,0.00
823.176,0.00
823.271,0.00
823.368,0.00
823.479,0.00
823.575,0.00
823.672,0.00
823.767,0.00
823.878,0.00
823.975,0.00
824.071,0.00
824.166,0.00
824.279,0.00
824.374,0.00
824.471,0.00
824.566,0.00
824.677,0.00
824.774,0.00
824.870,0.00
824.965,0.00
825.077,0.00
825.174,0.00
825.269,0.00
825.364,0.00
825.476,0.00
825.573,0.00
825.668,0.00
825.779,0.00
825.876,0.00
825.972,0.00
826.068,0.00
826.179,0.00
826.275,0.00
826.371,0.00
826.467,0.00
826.579,0.00
826.675,0.00
826.771,0.00
826.867,0.00
826.979,0.00
827.075,0.00
827.170,0.00
827.266,0.00
827.377,0.00
827.473,0.00
827.570,0.00
827.664,0.00
827.778,0.00
827.873,0.00
827.969,0.00
828.080,0.00
828.176,0.00
828.273,0.00
828.369,0.00
828.479,0.00
828.576,0.00
828.672,0.00
828.768,0.00
828.880,0.00
828.975,0.00
829.071,0.00
829.167,0.00
829.278,0.00
829.375,0.00
829.471,0.00
829.566,0.00
829.678,0.00
829.774,0.00
829.869,0.00
829.965,0.00
830.078,0.00
830.174,0.00
830.269,0.00
830.365,0.00
830.477,0.00
830.573,0.00
830.670,0.00
830.780,0.00
830.876,0.00
830.972,0.00
831.067,0.00
831.180,0.00
831.276,0.00
831.372,0.00
831.467,0.00
831.579,0.00
831.675,0.00
831.771,0.00
831.866,0.00
831.979,0.00
832.075,0.00
832.169,0.00
832.281,0.00
832.378,0.00
832.473,0.00
832.570,0.00
832.681,0.00
832.778,0.00
832.873,0.00
832.969,0.00
833.081,0.00
833.177,0.00
833.272,0.00
833.368,0.00
833.480,0.00
833.576,0.00
833.672,0.00
833.767,0.00
833.880,0.00
833.976,0.00
834.072,0.00
834.167,0.00
834.279,0.00
834.374,0.00
834.471,0.00
834.566,0.00
834.678,0.00
834.774,0.00
834.869,0.00
834.981,0.00
835.078,0.00
835.173,0.00
835.269,0.00
835.381,0.00
835.477,0.00
835.573,0.00
835.671,0.00
835.780,0.00
835.877,0.00
835.972,0.00
836.068,0.00
836.180,0.00
836.276,0.00
836.371,0.00
836.468,0.00
836.579,0.00
836.675,0.00
836.771,0.00
836.866,0.00
836.979,0.00
837.075,0.00
837.171,0.00
837.283,0.00
837.377,0.00
837.474,0.00
837.570,0.00
837.682,0.00
837.778,0.00
837.874,0.00
837.969,0.00
838.081,0.00
838.177,0.00
838.273,0.00
838.368,0.00
838.480,0.00
838.576,0.00
838.672,0.00
838.768,0.00
838.880,0.00
838.976,0.00
839.072,0.00
839.183,0.00
839.279,0.00
839.375,0.00
839.471,0.00
839.583,0.00
839.679,0.00
839.774,0.00
839.870,0.00
839.982,0.00
840.079,0.00
840.174,0.00
840.270,0.00
840.382,0.00
840.478,0.00
840.573,0.00
840.670,0.00
840.781,0.00
840.877,0.00
840.973,0.00
841.069,0.00
841.180,0.00
841.277,0.00
841.372,0.00
841.483,0.00
841.580,0.00
841.675,0.00
841.772,0.00
841.883,0.00
841.979,0.00
842.074,0.00
842.171,0.00
842.284,0.00
842.378,0.00
842.475,0.00
842.570,0.00
842.682,0.00
842.779,0.00
842.874,0.00
842.969,0.00
843.082,0.00
843.178,0.00
843.273,0.00
843.370,0.00
843.481,0.00
843.576,0.00
843.672,0.00
843.768,0.00
843.880,0.00
843.976,0.00
844.072,0.00
844.183,0.00
844.280,0.00
844.376,0.00
844.472,0.00
844.583,0.00
844.679,0.00
844.774,0.00
844.870,0.00
844.983,0.00
845.079,0.00
845.174,0.00
845.270,0.00
845.382,0.00
845.478,0.00
845.574,0.00
845.670,0.00
845.781,0.00
845.877,0.00
845.974,0.00
846.084,0.00
846.181,0.00
846.277,0.00
846.372,0.00
846.485,0.00
846.580,0.00
846.675,0.00
846.772,0.00
846.884,0.00
846.979,0.00
847.075,0.00
847.171,0.00
847.283,0.00
847.380,0.00
847.475,0.00
847.571,0.00
847.682,0.00
847.779,0.00
847.874,0.00
847.969,0.00
848.082,0.00
848.178,0.00
848.273,0.00
848.385,0.00
848.481,0.00
848.577,0.00
848.673,0.00
848.785,0.00
848.880,0.00
848.977,0.00
849.073,0.00
849.184,0.00
849.280,0.00
849.376,0.00
849.471,0.00
849.584,0.00
849.680,0.00
849.776,0.00
849.871,0.00
849.983,0.00
850.079,0.00
850.175,0.00
850.271,0.00
850.382,0.00
850.478,0.00
850.574,0.00
850.685,0.00
850.782,0.00
850.878,0.00
850.973,0.00
851.085,0.00
851.181,0.00
851.277,0.00
851.373,0.00
851.486,0.00
851.580,0.00
851.676,0.00
851.772,0.00
851.884,0.00
851.980,0.00
852.076,0.00
852.172,0.00
852.283,0.00
852.379,0.00
852.475,0.00
852.571,0.00
852.682,0.00
852.778,0.00
852.875,0.00
852.971,0.00
853.082,0.00
853.178,0.00
853.274,0.00
853.385,0.00
853.481,0.00
853.578,0.00
853.673,0.00
853.785,0.00
853.881,0.00
853.977,0.00
854.072,0.00
854.185,0.00
854.280,0.00
854.377,0.00
854.472,0.00
854.583,0.00
854.680,0.00
854.776,0.00
854.873,0.00
854.983,0.00
855.079,0.00
855.175,0.00
855.286,0.00
855.382,0.00
855.479,0.00
855.575,0.00
855.687,0.00
855.782,0.00
855.878,0.00
855.974,0.00
856.086,0.00
856.182,0.00
856.278,0.00
856.375,0.00
856.485,0.00
856.581,0.00
856.677,0.00
856.773,0.00
856.885,0.00
856.980,0.00
857.077,0.00
857.173,0.00
857.284,0.00
857.380,0.00
857.475,0.00
857.587,0.00
857.684,0.00
857.780,0.00
857.875,0.00
857.986,0.00
858.082,0.00
858.179,0.00
858.274,0.00
858.386,0.00
858.482,0.00
858.578,0.00
858.674,0.00
858.786,0.00
858.882,0.00
858.977,0.00
859.073,0.00
859.185,0.00
859.280,0.00
859.377,0.00
859.472,0.00
859.584,0.00
859.680,0.00
859.777,0.00
859.887,0.00
859.983,0.00
860.080,0.00
860.175,0.00
860.287,0.00
860.384,0.00
860.479,0.00
860.575,0.00
860.687,0.00
860.783,0.00
860.879,0.00
860.974,0.00
861.086,0.00
861.183,0.00
861.290,0.00
861.373,0.00
861.486,0.00
861.581,0.00
861.678,0.00
861.773,0.00
861.885,0.00
861.981,0.00
862.077,0.00
862.173,0.00
862.284,0.00
862.380,0.00
862.476,0.00
862.587,0.00
862.684,0.00
862.780,0.00
862.876,0.00
862.987,0.00
863.083,0.00
863.178,0.00
863.275,0.00
863.386,0.00
863.483,0.00
863.579,0.00
863.674,0.00
863.786,0.00
863.882,0.00
863.978,0.00
864.074,0.00
864.185,0.00
864.282,0.00
864.378,0.00
864.473,0.00
864.585,0.00
864.681,0.00
864.776,0.00
864.888,0.00
864.985,0.00
865.081,0.00
865.177,0.00
865.287,0.00
865.385,0.00
865.480,0.00
865.575,0.00
865.688,0.00
865.783,0.00
865.879,0.00
865.975,0.00
866.086,0.00
866.183,0.00
866.278,0.00
866.373,0.00
866.486,0.00
866.582,0.00
866.679,0.00
866.774,0.00
866.885,0.00
866.982,0.00
867.077,0.00
867.188,0.00
867.285,0.00
867.380,0.00
867.476,0.00
867.588,0.00
867.684,0.00
867.780,0.00
867.876,0.00
867.988,0.00
868.083,0.00
868.179,0.00
868.276,0.00
868.387,0.00
868.482,0.00
868.579,0.00
868.674,0.00
868.787,0.00
868.883,0.00
868.978,0.00
869.089,0.00
869.185,0.00
869.281,0.00
869.378,0.00
869.489,0.00
869.586,0.00
869.681,0.00
869.777,0.00
869.889,0.00
869.985,0.00
870.081,0.00
870.176,0.00
870.288,0.00
870.384,0.00
870.480,0.00
870.576,0.00
870.688,0.00
870.783,0.00
870.879,0.00
870.975,0.00
871.086,0.00
871.183,0.00
871.279,0.00
871.375,0.00
871.486,0.00
871.582,0.00
871.678,0.00
871.789,0.00
871.886,0.00
871.982,0.00
872.077,0.00
872.189,0.00
872.285,0.00
872.381,0.00
872.477,0.00
872.588,0.00
872.684,0.00
872.781,0.00
872.876,0.00
872.988,0.00
873.086,0.00
873.179,0.00
873.276,0.00
873.388,0.00
873.483,0.00
873.580,0.00
873.690,0.00
873.787,0.00
873.883,0.00
873.979,0.00
874.090,0.00
874.187,0.00
874.282,0.00
874.378,0.00
874.490,0.00
874.585,0.00
874.681,0.00
874.778,0.00
874.889,0.00
874.985,0.00
875.081,0.00
875.177,0.00
875.289,0.00
875.385,0.00
875.482,0.00
875.576,0.00
875.687,0.00
875.784,0.00
875.879,0.00
875.991,0.00
876.088,0.00
876.183,0.00
876.279,0.00
876.391,0.00
876.487,0.00
876.583,0.00
876.678,0.00
876.790,0.00
876.886,0.00
876.982,0.00
877.078,0.00
877.190,0.00
877.286,0.00
877.382,0.00
877.493,0.00
877.589,0.00
877.686,0.00
877.780,0.00
877.893,0.00
877.989,0.00
878.085,0.00
878.181,0.00
878.292,0.00
878.388,0.00
878.484,0.00
878.579,0.00
878.691,0.00
878.788,0.00
878.884,0.00
878.980,0.00
879.091,0.00
879.188,0.00
879.282,0.00
879.378,0.00
879.491,0.00
879.586,0.00
879.682,0.00
879.793,0.00
879.890,0.00
879.986,0.00
880.082,0.00
880.193,0.00
880.289,0.00
880.385,0.00
880.481,0.00
880.593,0.00
880.689,0.00
880.785,0.00
880.880,0.00
880.993,0.00
881.088,0.00
881.184,0.00
881.280,0.00
881.392,0.00
881.487,0.00
881.583,0.00
881.680,0.00
881.791,0.00
881.887,0.00
881.983,0.00
882.079,0.00
882.191,0.00
882.286,0.00
882.382,0.00
882.493,0.00
882.590,0.00
882.686,0.00
882.781,0.00
882.894,0.00
882.989,0.00
883.085,0.00
883.180,0.00
883.293,0.00
883.389,0.00
883.485,0.00
883.580,0.00
883.692,0.00
883.788,0.00
883.884,0.00
883.980,0.00
884.092,0.00
884.187,0.00
884.283,0.00
884.379,0.00
884.492,0.00
884.586,0.00
884.682,0.00
884.794,0.00
884.891,0.00
884.986,0.00
885.082,0.00
885.193,0.00
885.290,0.00
885.386,0.00
885.482,0.00
885.593,0.00
885.689,0.00
885.785,0.00
885.881,0.00
885.993,0.00
886.089,0.00
886.185,0.00
886.280,0.00
886.395,0.00
886.488,0.00
886.585,0.00
886.681,0.00
886.791,0.00
886.888,0.00
886.983,0.00
887.095,0.00
887.191,0.00
887.286,0.00
887.383,0.00
887.494,0.00
887.590,0.00
887.686,0.00
887.783,0.00
887.893,0.00
887.990,0.00
888.086,0.00
888.181,0.00
888.293,0.00
888.389,0.00
888.485,0.00
888.583,0.00
888.693,0.00
888.789,0.00
888.884,0.00
888.980,0.00
889.092,0.00
889.189,0.00
889.284,0.00
889.380,0.00
889.491,0.00
889.587,0.00
889.683,0.00
889.794,0.00
889.891,0.00
889.987,0.00
890.082,0.00
890.194,0.00
890.290,0.00
890.386,0.00
890.482,0.00
890.594,0.00
890.690,0.00
890.786,0.00
890.881,0.00
890.993,0.00
891.090,0.00
891.185,0.00
891.281,0.00
891.392,0.00
891.488,0.00
891.584,0.00
891.680,0.00
891.793,0.00
891.887,0.00
891.984,0.00
892.079,0.00
892.191,0.00
892.287,0.00
892.383,0.00
892.494,0.00
892.591,0.00
892.687,0.00
892.783,0.00
892.894,0.00
892.990,0.00
893.086,0.00
893.182,0.00
893.294,0.00
893.389,0.00
893.486,0.00
893.581,0.00
893.693,0.00
893.789,0.00
893.885,0.00
893.981,0.00
894.093,0.00
894.189,0.00
894.284,0.00
894.380,0.00
894.492,0.00
894.588,0.00
894.684,0.00
894.795,0.00
894.891,0.00
894.987,0.00
895.083,0.00
895.196,0.00
895.291,0.00
895.387,0.00
895.483,0.00
895.594,0.00
895.690,0.00
895.786,0.00
895.897,0.00
895.994,0.00
896.089,0.00
896.186,0.00
896.297,0.00
896.393,0.00
896.489,0.00
896.584,0.00
896.697,0.00
896.792,0.00
896.888,0.00
896.984,0.00
897.096,0.00
897.191,0.00
897.287,0.00
897.384,0.00
897.495,0.00
897.591,0.00
897.687,0.00
897.783,0.00
897.894,0.00
897.991,0.00
898.090,0.00
898.182,0.00
898.294,0.00
898.391,0.00
898.487,0.00
898.597,0.00
898.694,0.00
898.789,0.00
898.886,0.00
898.997,0.00
899.094,0.00
899.189,0.00
899.284,0.00
899.396,0.00
899.493,0.00
899.588,0.00
899.684,0.00
899.796,0.00
899.892,0.00
899.988,0.00
900.084,0.00
900.195,0.00
900.291,0.00
900.386,0.00
900.483,0.00
900.595,0.00
900.691,0.00
900.786,0.00
900.898,0.00
900.994,0.00
901.090,0.00
901.186,0.00
901.297,0.00
901.394,0.00
901.489,0.00
901.585,0.00
901.697,0.00
901.793,0.00
901.889,0.00
901.985,0.00
902.097,0.00
902.193,0.00
902.288,0.00
902.385,0.00
902.496,0.00
902.592,0.00
902.688,0.00
902.783,0.00
902.895,0.00
902.991,0.00
903.087,0.00
903.183,0.00
903.294,0.00
903.390,0.00
903.486,0.00
903.597,0.00
903.694,0.00
903.789,0.00
903.885,0.00
903.998,0.00
904.093,0.00
904.189,0.00
904.285,0.00
904.396,0.00
904.493,0.00
904.588,0.00
904.685,0.00
904.797,0.00
904.892,0.00
904.988,0.00
905.084,0.00
905.195,0.00
905.291,0.00
905.387,0.00
905.484,0.00
905.595,0.00
905.691,0.00
905.787,0.00
905.898,0.00
905.994,0.00
906.091,0.00
906.186,0.00
906.298,0.00
906.394,0.00
906.490,0.00
906.586,0.00
906.697,0.00
906.793,0.00
906.890,0.00
906.985,0.00
907.096,0.00
907.192,0.00
907.288,0.00
907.384,0.00
907.497,0.00
907.592,0.00
907.689,0.00
907.784,0.00
907.895,0.00
907.992,0.00
908.088,0.00
908.199,0.00
908.295,0.00
908.391,0.00
908.487,0.00
908.598,0.00
908.694,0.00
908.791,0.00
908.886,0.00
908.998,0.00
909.094,0.00
909.190,0.00
909.285,0.00
909.398,0.00
909.493,0.00
909.589,0.00
909.685,0.00
909.797,0.00
909.893,0.00
909.989,0.00
910.084,0.00
910.196,0.00
910.292,0.00
910.388,0.00
910.483,0.00
910.595,0.00
910.692,0.00
910.788,0.00
910.899,0.00
910.995,0.00
911.091,0.00
911.186,0.00
911.298,0.00
911.395,0.00
911.492,0.00
911.587,0.00
911.698,0.00
911.794,0.00
911.890,0.00
911.986,0.00
912.097,0.00
912.193,0.00
912.288,0.00
912.385,0.00
912.496,0.00
912.592,0.00
912.688,0.00
912.800,0.00
912.896,0.00
912.991,0.00
913.088,0.00
913.199,0.00
913.296,0.00
913.391,0.00
913.487,0.00
913.599,0.00
913.695,0.00
913.791,0.00
913.886,0.00
913.999,0.00
914.094,0.00
914.190,0.00
914.286,0.00
914.398,0.00
914.494,0.00
914.589,0.00
914.685,0.00
914.797,0.00
914.893,0.00
914.989,0.00
915.100,0.00
915.198,0.00
915.292,0.00
915.388,0.00
915.500,0.00
915.596,0.00
915.692,0.00
915.788,0.00
915.899,0.00
915.995,0.00
916.091,0.00
916.187,0.00
916.299,0.00
916.395,0.00
916.490,0.00
916.586,0.00
916.698,0.00
916.794,0.00
916.890,0.00
916.986,0.00
917.098,0.00
917.194,0.00
917.289,0.00
917.386,0.00
917.497,0.00
917.593,0.00
917.689,0.00
917.800,0.00
917.896,0.00
917.992,0.00
918.089,0.00
918.200,0.00
918.296,0.00
918.391,0.00
918.487,0.00
918.599,0.00
918.696,0.00
918.790,0.00
918.887,0.00
918.999,0.00
919.095,0.00
919.191,0.00
919.286,0.00
919.399,0.00
919.494,0.00
919.589,0.00
919.701,0.00
919.798,0.00
919.893,0.00
919.989,0.00
920.102,0.00
920.198,0.00
920.293,0.00
920.389,0.00
920.500,0.00
920.596,0.00
920.693,0.00
920.788,0.00
920.900,0.00
920.996,0.00
921.092,0.00
921.203,0.00
921.299,0.00
921.396,0.00
921.492,0.00
921.602,0.00
921.699,0.00
921.794,0.00
921.890,0.00
922.003,0.00
922.099,0.00
922.194,0.00
922.289,0.00
922.402,0.00
922.498,0.00
922.593,0.00
922.690,0.00
922.801,0.00
922.897,0.00
922.993,0.00
923.089,0.00
923.200,0.00
923.297,0.00
923.392,0.00
923.488,0.00
923.600,0.00
923.696,0.00
923.792,0.00
923.903,0.00
924.000,0.00
924.096,0.00
924.191,0.00
924.303,0.00
924.398,0.00
924.495,0.00
924.591,0.00
924.702,0.00
924.798,0.00
924.894,0.00
924.990,0.00
925.101,0.00
925.198,0.00
925.294,0.00
925.389,0.00
925.501,0.00
925.596,0.00
925.693,0.00
925.789,0.00
925.900,0.00
925.996,0.00
926.092,0.00
926.204,0.00
926.300,0.00
926.396,0.00
926.491,0.00
926.603,0.00
926.699,0.00
926.795,0.00
926.892,0.00
927.003,0.00
927.098,0.00
927.194,0.00
927.291,0.00
927.402,0.00
927.498,0.00
927.594,0.00
927.690,0.00
927.802,0.00
927.898,0.00
927.994,0.00
928.104,0.00
928.202,0.00
928.296,0.00
928.392,0.00
928.504,0.00
928.600,0.00
928.697,0.00
928.792,0.00
928.904,0.00
929.000,0.00
929.096,0.00
929.191,0.00
929.305,0.00
929.399,0.00
929.495,0.00
929.590,0.00
929.703,0.00
929.799,0.00
929.894,0.00
930.006,0.00
930.102,0.00
930.198,0.00
930.295,0.00
930.405,0.00
930.502,0.00
930.598,0.00
930.693,0.00
930.805,0.00
930.901,0.00
930.996,0.00
931.093,0.00
931.205,0.00
931.300,0.00
931.396,0.00
931.493,0.00
931.603,0.00
931.700,0.00
931.796,0.00
931.892,0.00
932.003,0.00
932.099,0.00
932.195,0.00
932.306,0.00
932.403,0.00
932.498,0.00
932.594,0.00
932.706,0.00
932.802,0.00
932.898,0.00
932.994,0.00
933.105,0.00
933.201,0.00
933.297,0.00
933.394,0.00
933.505,0.00
933.601,0.00
933.697,0.00
933.793,0.00
933.905,0.00
934.001,0.00
934.097,0.00
934.207,0.00
934.304,0.00
934.400,0.00
934.495,0.00
934.607,0.00
934.703,0.00
934.799,0.00
934.895,0.00
935.007,0.00
935.103,0.00
935.198,0.00
935.294,0.00
935.406,0.00
935.502,0.00
935.597,0.00
935.694,0.00
935.805,0.00
935.901,0.00
935.997,0.00
936.093,0.00
936.205,0.00
936.301,0.00
936.397,0.00
936.508,0.00
936.604,0.00
936.700,0.00
936.796,0.00
936.907,0.00
937.003,0.00
937.100,0.00
937.195,0.00
937.307,0.00
937.402,0.00
937.499,0.00
937.594,0.00
937.706,0.00
937.802,0.00
937.898,0.00
937.994,0.00
938.106,0.00
938.202,0.00
938.297,0.00
938.393,0.00
938.505,0.00
938.601,0.00
938.697,0.00
938.792,0.00
938.905,0.00
939.001,0.00
939.097,0.00
939.208,0.00
939.304,0.00
939.400,0.00
939.496,0.00
939.607,0.00
939.703,0.00
939.800,0.00
939.895,0.00
940.008,0.00
940.103,0.00
940.199,0.00
940.295,0.00
940.407,0.00
940.503,0.00
940.599,0.00
940.695,0.00
940.806,0.00
940.902,0.00
940.998,0.00
941.109,0.00
941.206,0.00
941.301,0.00
941.397,0.00
941.510,0.00
941.604,0.00
941.701,0.00
941.796,0.00
941.909,0.00
942.004,0.00
942.100,0.00
942.196,0.00
942.307,0.00
942.404,0.00
942.500,0.00
942.595,0.00
942.707,0.00
942.803,0.00
942.898,0.00
942.995,0.00
943.107,0.00
943.202,0.00
943.298,0.00
943.409,0.00
943.505,0.00
943.601,0.00
943.698,0.00
943.809,0.00
943.906,0.00
944.001,0.00
944.097,0.00
944.208,0.00
944.304,0.00
944.401,0.00
944.497,0.00
944.608,0.00
944.704,0.00
944.801,0.00
944.896,0.00
945.008,0.00
945.103,0.00
945.200,0.00
945.311,0.00
945.407,0.00
945.503,0.00
945.599,0.00
945.710,0.00
945.806,0.00
945.902,0.00
945.998,0.00
946.110,0.00
946.206,0.00
946.302,0.00
946.398,0.00
946.509,0.00
946.605,0.00
946.702,0.00
946.796,0.00
946.908,0.00
947.004,0.00
947.101,0.00
947.196,0.00
947.308,0.00
947.404,0.00
947.500,0.00
947.596,0.00
947.707,0.00
947.804,0.00
947.900,0.00
948.010,0.00
948.107,0.00
948.203,0.00
948.299,0.00
948.411,0.00
948.506,0.00
948.602,0.00
948.698,0.00
948.810,0.00
948.905,0.00
949.002,0.00
949.097,0.00
949.210,0.00
949.305,0.00
949.401,0.00
949.497,0.00
949.609,0.00
949.705,0.00
949.801,0.00
949.896,0.00
950.008,0.00
950.103,0.00
950.200,0.00
950.311,0.00
950.407,0.00
950.503,0.00
950.599,0.00
950.710,0.00
950.807,0.00
950.902,0.00
950.998,0.00
951.111,0.00
951.206,0.00
951.302,0.00
951.398,0.00
951.510,0.00
951.606,0.00
951.701,0.00
951.798,0.00
951.910,0.00
952.004,0.00
952.100,0.00
952.197,0.00
952.308,0.00
952.404,0.00
952.500,0.00
952.596,0.00
952.709,0.00
952.803,0.00
952.900,0.00
953.011,0.00
953.108,0.00
953.203,0.00
953.299,0.00
953.411,0.00
953.507,0.00
953.603,0.00
953.699,0.00
953.810,0.00
953.906,0.00
954.003,0.00
954.098,0.00
954.210,0.00
954.306,0.00
954.401,0.00
954.497,0.00
954.610,0.00
954.705,0.00
954.801,0.00
954.896,0.00
955.009,0.00
955.104,0.00
955.200,0.00
955.311,0.00
955.407,0.00
955.503,0.00
955.600,0.00
955.711,0.00
955.807,0.00
955.904,0.00
955.999,0.00
956.111,0.00
956.207,0.00
956.303,0.00
956.399,0.00
956.510,0.00
956.606,0.00
956.702,0.00
956.813,0.00
956.910,0.00
957.005,0.00
957.101,0.00
957.213,0.00
957.309,0.00
957.405,0.00
957.500,0.00
957.613,0.00
957.708,0.00
957.804,0.00
957.900,0.00
958.012,0.00
958.107,0.00
958.204,0.00
958.315,0.00
958.411,0.00
958.507,0.00
958.603,0.00
958.714,0.00
958.812,0.00
958.907,0.00
959.003,0.00
959.114,0.00
959.210,0.00
959.307,0.00
959.402,0.00
959.514,0.00
959.609,0.00
959.705,0.00
959.801,0.00
959.914,0.00
960.009,0.00
960.104,0.00
960.201,0.00
960.312,0.00
960.408,0.00
960.504,0.00
960.600,0.00
960.712,0.00
960.808,0.00
960.903,0.00
961.015,0.00
961.111,0.00
961.207,0.00
961.303,0.00
961.414,0.00
961.511,0.00
961.607,0.00
961.703,0.00
961.814,0.00
961.910,0.00
962.006,0.00
962.102,0.00
962.214,0.00
962.310,0.00
962.406,0.00
962.501,0.00
962.614,0.00
962.709,0.00
962.805,0.00
962.902,0.00
963.013,0.00
963.109,0.00
963.204,0.00
963.316,0.00
963.412,0.00
963.508,0.00
963.604,0.00
963.716,0.00
963.811,0.00
963.907,0.00
964.002,0.00
964.114,0.00
964.211,0.00
964.307,0.00
964.402,0.00
964.514,0.00
964.610,0.00
964.706,0.00
964.802,0.00
964.914,0.00
965.010,0.00
965.105,0.00
965.217,0.00
965.313,0.00
965.409,0.00
965.505,0.00
965.617,0.00
965.712,0.00
965.809,0.00
965.905,0.00
966.017,0.00
966.112,0.00
966.208,0.00
966.303,0.00
966.415,0.00
966.511,0.00
966.607,0.00
966.703,0.00
966.815,0.00
966.911,0.00
967.007,0.00
967.118,0.00
967.215,0.00
967.310,0.00
967.406,0.00
967.517,0.00
967.614,0.00
967.710,0.00
967.805,0.00
967.918,0.00
968.013,0.00
968.109,0.00
968.205,0.00
968.317,0.00
968.412,0.00
968.508,0.00
968.604,0.00
968.715,0.00
968.811,0.00
968.908,0.00
969.004,0.00
969.116,0.00
969.211,0.00
969.307,0.00
969.418,0.00
969.515,0.00
969.610,0.00
969.707,0.00
969.818,0.00
969.914,0.00
970.010,0.00
970.106,0.00
970.218,0.00
970.314,0.00
970.409,0.00
970.505,0.00
970.616,0.00
970.714,0.00
970.809,0.00
970.904,0.00
971.017,0.00
971.112,0.00
971.208,0.00
971.304,0.00
971.416,0.00
971.511,0.00
971.608,0.00
971.704,0.00
971.815,0.00
971.911,0.00
972.007,0.00
972.118,0.00
972.214,0.00
972.311,0.00
972.406,0.00
972.518,0.00
972.614,0.00
972.710,0.00
972.806,0.00
972.918,0.00
973.013,0.00
973.109,0.00
973.205,0.00
973.317,0.00
973.413,0.00
973.509,0.00
973.605,0.00
973.716,0.00
973.812,0.00
973.908,0.00
974.004,0.00
974.115,0.00
974.212,0.00
974.307,0.00
974.419,0.00
974.515,0.00
974.611,0.00
974.707,0.00
974.818,0.00
974.914,0.00
975.011,0.00
975.106,0.00
975.218,0.00
975.314,0.00
975.410,0.00
975.506,0.00
975.618,0.00
975.713,0.00
975.808,0.00
975.905,0.00
976.018,0.00
976.113,0.00
976.209,0.00
976.321,0.00
976.416,0.00
976.512,0.00
976.607,0.00
976.719,0.00
976.816,0.00
976.911,0.00
977.007,0.00
977.119,0.00
977.214,0.00
977.311,0.00
977.406,0.00
